review,recommendationid,playtime_forever,timestamp_created,votes_up,votes_funny,steam_purchase,received_for_free
"교대에 스킬에 황금왕 각인 아이템에 저주에 무적으로 거울 10단계 히든까지도 깻네..
무적 없이 깰 수가 없네..",131856141,6250,1675064337,0,0,True,False
갓겜,131852635,17694,1675057977,0,0,True,False
피빨지마 씨발련아,131851213,13556,1675055543,0,0,True,False
이젠 하품하면서도 깬다,131850664,11325,1675054665,0,0,True,False
나이스,131849054,3094,1675051881,0,0,True,False
비슷한 류의 게임 중 제일 재미있음,131847136,7446,1675048790,0,0,True,False
"360시간을 버리며
- 버프는 거의 없고 너프로만 밸런스패치
- 템, 스컬등 드랍에 있어 심한 운빨요소
- 밸런스가 맞지 않는 스컬 / 모두 플레이 해본 입장으로 폐급 존나많음
- 쓸모없는 아이템의 높은비중 / 아이템 세팅에 있어 쓰레기템이 뜨면 돈만 날리게 됨
재밌게 했었다 10단계 난이도도 한숨만 나오는데 어중간한 세팅으로는 하루종일 때려잡고, 패턴만 하루종일 피하다가 리트각 보이고, 다음 업뎃때는 좋아질까나?",131845485,27357,1675046248,7,0,True,False
나름 스토리도 좋고 타격감도 좋은겜 살만하다고 봄,131844901,1506,1675045288,0,0,True,False
"약 3시간 플레이 한 내 입장에서 갓겜이다 로그라이크의 맛을 아주 잘 살렸고 살짝 난이도가 있어서 더 재미있었다
",131828809,4305,1675024110,0,0,True,False
재밌음 안하면 손해,131814500,7098,1675010215,0,0,True,False
"아무리 운빨이어도 실력으로 커버칠수 있었는데 
추가된 블랙미러는 도를 지나침 
",131811643,2649,1675007751,13,2,True,False
심심할때 마다 하면 시간 잘가요,131794074,10487,1674990718,0,0,True,False
재밌다.....,131793123,7630,1674989612,0,0,True,False
오!,131787280,1919,1674982359,0,0,True,False
어려워요.,131784056,2731,1674977943,0,0,True,False
10단계 클리어할려고 개고생했지만 클리어하고나니 뿌듯하네ㅎㅎ,131783581,7639,1674977280,0,0,True,False
1,131782916,18128,1674976308,0,0,True,False
삭제한다. 난이도 병신겜,131756040,5055,1674941835,5,1,True,False
사간이.........벌써,131738952,14356,1674925238,0,0,True,False
"거울 패치되고 애들 피통 뒤지게 많아서 개 ㅈ같지만

타락용사 죽일때 쾌감 지려ㅑ서 추천",131729350,35111,1674916951,0,0,True,False
걍 재밌으니까 무조건 ㄱ,131728924,2866,1674916544,0,0,True,False
개존잼,131728002,774,1674915754,0,0,True,False
"부관 존나 어렵네
",131720934,1104,1674908913,0,0,True,False
손꾸락파괴,131707221,13342,1674892404,0,0,True,False
업테이트와 DLC출시로 예전에도 좋았지만 더 좋은 게임이 됨 물론 각 스컬의 밸런스 문제라던가 쓰는 각인만 쓰는등과 같은 문제는 있지만 그래도 여러가지 해골과 로그라이크를 적절하게 겸비하여 장시간 플레이해도 재밌게 할 수 있어서 좋았음,131706059,12472,1674890848,0,0,True,False
"여기도 뼈, 저기도 뼈 하지만 원할때 안보이는 뼈, 언제... 업적 다 깨지...?",131701972,3223,1674884936,0,0,True,False
"초반 성장요소가 쏠쏠한 로그라이트. 아이템, 스컬 시너지 맞추는 재미가 좋음",131689195,1050,1674867333,0,0,True,False
와 샌즈 스컬 아시는구나,131670875,8958,1674845836,0,0,True,False
그냥 창의력도 없이 체력만 뻥튀기 시켜놨음. 이건 어려운게 아니라 ㅈ같은거다. 검은거울 만들지 말고 그냥 다른 게임 개발했어야했다. 갓겜병 걸려가지고 꾸역꾸역 업데이트 하는게 참ㅋㅋ,131665061,10048,1674839744,0,0,True,False
ㅇ ㅂㅇ...v,131660452,3719,1674834867,0,0,True,False
ㅈㄴ 재밌다,131660284,38379,1674834712,0,0,True,False
국산인디게임 GOAT중 하나라고 생각함,131651677,12732,1674825243,0,0,True,False
뼛조각으로 무기를 만드는게 아니라 회복을 해!,131637516,3443,1674804326,0,0,True,False
로그라이크 조와~!~!,131635837,7158,1674801575,0,0,True,False
"무족건 강추 돈이 하나도 안아까움 
진짜 인생작",131635634,28460,1674801214,0,0,True,False
"베타때 사서 재밌게 한 기억에 다시 해봤는데 추가도 많이되고 재밌네요
넘나 재밌음",131634984,3644,1674800081,0,0,True,False
재밌어요.,131585076,1094,1674736900,0,0,True,False
d,131581659,944,1674732232,0,0,True,False
"ㄹㅇ 개꿀잼
",131574341,3773,1674720147,0,0,True,False
"57.6시간 리틀본으로 하드 10단계 정복 아 게임 할거 드럽게 없네
57.6시간 동안 개재밌게 게임했다. 추천함",131564761,10001,1674703952,0,0,True,False
"우드득 이런 뼈가 부러졌네 아쉽지만 내머리를 강화하기 위에 써야겠는걸?
",131563772,9464,1674702492,0,0,True,False
어차피 하다가 데이터리셋된다 게임이 참 솟같더라 너희들은 데이터리셋 될 각오는 하고 해라,131547530,2880,1674678956,0,0,True,False
재미는 있으나 새로 입문하는 사람들에게는 많이 어려울 수 있음. 캐릭들이 좋아보일 때마다 너프를 시켜서 난이도가 더 상향됨. 이를 감안하고 구매하기 바람. 할 줄 알게되는 시점부터 가격이상의 재미는 보장됨.,131539999,2923,1674670285,0,0,True,False
good,131539174,12617,1674669359,0,0,True,False
재밌어요,131525471,5351,1674654300,0,0,True,False
아직도 업데이트를 한다고?,131522568,10575,1674650678,0,0,True,False
요,131522193,4845,1674650216,0,0,True,False
조작법이 간단하고 재미가 있네요 저는 아직 얼마 못해서 아직 즐길게 더 남은거 같습니다.,131519155,24953,1674646024,0,1,True,False
"강추! 

추가 대규모 업데이트도 남은 듯한 여지가 있음!",131517385,3999,1674643447,0,0,True,False
dasdasda,131516861,3366,1674642659,0,0,True,False
시간가는줄모르겠네요 어려워서 더재밌네요,131512989,6652,1674636752,0,0,True,False
기존 게임도 각인 컨셉잡고 하기에 재밌었는데 검은거울 업데이트 이후에 그 컨셉을 명확하게 빛을 보게하거나 기가막힌 뽕맛을 느끼기에 더 좋아졌음! 그래도 로그라이크인지 운이 필요하지용 ㅎ,131510833,7886,1674633203,0,0,True,False
"AS확실하다
밸런스는 좀 안맞지만 계속 패치한다는것만 해도 갓겜이라 생각함",131509973,21772,1674631861,0,0,True,False
최근에 다시 빠져 하는 로그라이크 게임 시원시원한 액션에 스테이지별로 달라지는 난이도 그리고 이번에 나온 하드모드 등등 업뎃도 꾸준히 하고 스토리도 좋아서 추천합니다,131507887,5379,1674628449,0,0,True,False
"난이도는 있지만 한번쯤은 해볼만한겜임 스컬마다 장단점이 두드러지고 스컬마다 특색이 있고 어떤 아이템을 사용하느냐에 따라 게임 플레이 방식이 달라지니 하는맛이 있음
",131507824,7194,1674628343,0,0,True,False
보고도 안믿음,131506043,1944,1674625415,0,0,True,False
"good
",131506021,6823,1674625388,0,1,True,False
"
",131492446,29095,1674604481,0,0,True,False
검은 거울 깨부셔버리고 싶네 ㅅㅂ,131484413,23453,1674592798,0,0,True,False
추천,131483183,9233,1674591395,0,0,True,False
"재미는 있는데 여태껏 해봤던 로그라이크 겜 중에서도 탑급으로 운빨ㅈ망겜인듯
초반 스테이지에 어떤 템, 스컬이 뜨냐 운빨이 다임 그냥
개성있고 다양한 스컬들이 있는건 좋은데  어떤 스컬들은 진심 이걸들고 
클리어하라고 만들었나 싶을정도로 구조적으로 불합리함을 느꼈음
그래서 이 스컬 저 스컬 해보고 싶어도  리스크없이 강한 스컬들만 쓰게 됨",131482170,3403,1674590152,3,0,True,False
운만 좋으면 손가락 세 개로도 깰 수 있는 게임,131481488,2783,1674589406,0,0,True,False
"제가 원랜 스팀게임 평가 절대 안 남기는데 이건 남겨야겠다.

더럽게 어렵다! 근데 더럽게 재미있다!
0단계 최종 보스만 6트째 도전하다가 겨우깼다ㅠㅠ
6트까지 플레이하게 만든 게임사 아주 칭찬해!!",131480091,5801,1674587850,0,0,True,False
4챕 도적이랑 성기사 너프좀 도적은 딜페가 너무 짧고 딜이 안들어가는 무적기가 많고 기사는 안그래도 채력도 높은데 딜이랑 패턴도 역해서 겜 할 때마다 나올 때마다 짜증이 남,131478100,15846,1674585696,0,0,True,False
"횡스크롤 형식의 로그라이크 게임입니다. 익숙하지 않은 사람들에게는 조금 어려울 수 있겠으나, 패링 등과 같은 까다로운 난이도를 가지고 있지는 않습니다. 그러므로 가볍게 즐길 수 있는 게임이라고 생각이 되어집니다.

스토리는 약간 가미 되어있습니다. 전체적인 스토리는 컷씬으로 진행되는데 한번보면 다시 못보나 봅니다. 게임에 상당한 볼륨감을 주는 부분이기에 다 보시는것을 추천드립니다.

아이템이나 각인의 밸런스는 꾸준한 업데이트로 유지되는 것 같습니다. 몇몇 각인은 코어템이 없으면 잘 가기 힘든 느낌이기도 합니다. 하지만 그만큼 잘 갖추어진다면 반등의 기회를 노릴 수도 있기 때문에 소소한 재미를 느낄 수 있었습니다.",131471143,12439,1674577859,0,0,True,False
이게임그만해야지 하다가 죽으면 까먹고 아쉬워서 다시함 ㅋㅋ,131468301,1459,1674574668,8,1,True,False
"처음은 조금 어렵지만 점점 강해지는 재미가 있었다!
",131462422,11452,1674567839,0,0,True,False
"간단하게 하긴 좋은 게임
진득하게 파고 들려고 하면 어떤 기준에서 너프를 때려버리는지
특정 빌드나 아이템이 고정으로 가야하거나 
몇몇 스컬들만 사용하게 되는 악순환이 시작됨
심지어 이 게임은 멀티게임도 아니며, 막말로 쉽게 할려면 치트엔진을 사용하면 
10단계는 그냥 발로도 클리어가 가능함
하지만 그렇게까지 해서 게임을 해야되나?
여러가지 빌드를 짜면서 플레이어가 재밌게 게임을 즐겨야하는데
어?너이새끼 쉽게 깨네?너프 
이거 맞습니까?제작진 여러분 
몇몇 아이템이나 빌드가 사기라고 고착화 된다는 마인드는 매우 나쁩니다 
이건 혼자하는 게임이라고여",131461788,6220,1674567089,4,0,True,False
EZ,131461475,6567,1674566684,0,0,True,False
ㅋㅋ 슬라임 만든놈 죽이고싶네,131461411,4290,1674566607,0,0,True,False
10단계까지다 깼는데 정말재미있습니다~,131461261,5567,1674566410,0,0,True,False
단순한데 빠져든다 ㄷㄷ,131459450,3678,1674563941,1,0,True,False
생각보다 어렵지 않아요,131454214,17740,1674556011,0,0,True,False
다 좋은데 골렘 소환하는 몹들 양심이 좀 없는 듯,131454008,5575,1674555665,0,0,True,False
"진짜 진ㅈ짜 진짜 진짜 갓겜입니다
초보자분들은 빡셀수도 있지만 조금만 익숙해지다 보면 요한나까진 그냥 쉽게 갑니다
무엇보다 난이도는 조금 양심없긴 해도 분배가 잘 되어있어서 나쁘지 않은듯 
단점이라면 마공템이 물공템에 비해서 효율이나 갯수가 부족하다는거?
물공 가실 생각이시면 그냥 단점없는 게임입니다 
네오위즈 흥하십셔",131453616,45350,1674554961,0,0,True,False
이거이거..갓겜이잖아?,131453052,1200,1674554010,0,0,True,False
"이곳은 검은 거울 8단계.. 적들은 공중에서 벼락을 내리고 화염 방사기를 거의 모션도 없이 쏴대며 거대한 부부젤라로 나를 밀어내기도 하며.. 미사일을 쏴댄다.. 
가장 무서운건 드래곤볼의 전투력 백만의 냉장고가.. 그놈이 나와 나를 농락한다.. 이 추운 날씨도 꽂꽂하게 허리를 핀 채 데스빔을 날리는 그녀석 탓이 아닐까? 후후후.. 스바라시..!

하루에 한번씩.. 트레이너를 쓸까..? 고민 하면서도 하다보면 익숙해져 어떻게든 꾸역꾸역 깨는거 보면.. 이 게임.. 밸런스의 신일지도..?

아.. 근데 2단계가 더 남았구나.. 난 안될꺼야..",131449230,5221,1674547402,1,0,True,False
아니 골렘을 검은 적으로 만들어버리는건 무슨 심보임???,131448307,1709,1674545767,0,0,True,False
.,131443623,4521,1674537364,0,0,True,False
중독성 쩔어 하다보니 계속하네요,131417204,12996,1674497977,0,0,True,False
재밌긴한데 노가다성이 좀짙음,131411875,1200,1674491647,0,0,True,False
재미는 있는데 용사 패턴은 ㄹㅇ ㅇㅁ 없는 놈들이 만든거 같음,131407043,9829,1674485938,1,0,True,False
초대마왕 병신이냐?,131405874,11040,1674484562,0,0,True,False
"하데스, 데드셀 이후 간만에 불태우는 중
데드셀보다 스타일리시 하지는 않지만 스컬이나 템의 조합이 
다양해서 질리지 않게 하고 있네요. 다만 스테이지를 고르는게 없어서 
계속 똑같은데 다니는 느낌은 납니다.",131402785,32386,1674480879,0,0,True,False
"넘재밋서ㅓㅓㅓ
",131400962,4686,1674478522,0,0,True,False
재밌음,131400039,3821,1674477252,0,0,True,False
타격감 쩔어,131399029,4180,1674475718,0,0,True,False
맛있어요,131397462,3000,1674473499,0,0,True,False
"제작자 100퍼 게임 만들고 안해봄ㅋㅋㅋ
10단계 직접해서 클리어하는 영상 올려봐라
어떻게 된게 보스전은 특정 패턴이 피할수 있는 공간이 하나도 없냐 
회피를 해도 무조건 1,2방은 확정타네 잡몹들도 판정 죄다 다단히트인데 뭔 틱뎀이 1초도 안되서 우두두두 들어오냐
이건 그냥 제작자가 유저들 엿먹으라고 만든 모드임 
냅다 어렵게 만들어서 던져놓고 '아몰랑 그냥 다 죽어버려 꼬우면 하지말던가' 이러는거 같음
최근 패치내용에 무작정 어려워지는게 싫다고 했던거 같은데
완벽하게 실패들 하셨어요 그냥 퇴사하지 그래요? 재능 없는거 같은데",131397353,29273,1674473354,6,0,True,False
"잼
",131396725,10606,1674472324,0,0,True,False
걍 해,131389058,1861,1674458700,0,0,True,False
"

",131382985,24537,1674447547,0,0,True,False
ㅈㄴ 재밌음,131382913,1935,1674447427,0,0,True,False
"다크미러 업데이트 후에 갓겜이 되어버렸네요

그대로 40시간 정도 달려서 10단계 클리어 및 도전과제 100% 달성 했네요

+ 마왕성방어전/DLC 이후 추가된 도전과제 100% 달성까지 15시간 정도 더 걸렸네요 갓겜갓겜",131357520,4249,1674413081,2,0,True,False
