rating,username,content
5.0,이촌udt,"아주 맛있어요ㅎㅎ
유명 쉐프님이 그러신지 분위기도 재밌고
좋은 시간 보냈습니다!"
5.0,미식가가꿈,"코우지 쉐프님을 뵈서 좋았고
모든 게 완벽했던 곳. 꾸준히 방문 할 예정!"
4.0,문베비,"우니에 갬동하고 갑니다 예약하기 어려운 곳이라서 늘 입에다 코우지 코우지 달고 살았는데 오늘 그 한 다 풀었고 맛도 좋고
음식 순서도 물리거나 지겨울 틈 없었어요 ㅎ직원들도 친절하시고
깔끔히 빠르게 잘 치워주시고 음식 나오는 시간도 딱 적절히 잘 맞춰주시고 설명도 좋았고 사진찍으라고 포토타임 까지 주시고 센스만땅 슬기셰프님 덕에 더욱 재밌고 맛있게 먹고 갑미당 다들 우니짠 하시고 스우지에서 행복한 식사 하구 가세욤ㅎㅅㅎ"
5.0,짱슨갱,"뭐 하나 빠지는게 없는 곳이었습니다
센스있는 쉐프님 최고👍"
3.8,Buzbee,"오렌만에 방문! 코우지 쉐프 지정으로 예약해서 디너 다녀왔네요. 결론부터 말하자면 예전 청담시절 생각하고 가시면 많이 아쉬울거 같아요. 쉐프님은 여전히 쾌활하고 재밌엇고 좋은 분위기속에 진행되었던 오마카세였지만…
네타나 샤리 퀄리티가 전체적인 메뉴구성도 기대에 훨 못미쳣어요. 보우즈시나 장어는 정말 많이 아쉬웟네요..
그리구 한다이에 8명?? 8명을 혼자서 서빙한다는것도 많이 무리가 있어보여요. 같이 갔던 일행분이 맛은있는데 너무 늦게 나온다며 배고프다고 좀 징징댓던 ㅡㅡㅋ
예전 기억에 제가 너무 겐찬타며 추천해가며 예약한건데, 조금은 민망하고 미안할정도였습니다.
솔직하게 지금 이 정도라면 디너는 좀 아닌거 같고… 런치나 가볍게 먹고올 정도? 다른분에게 추천은 절대 못할거 같아요
울가족들 다들 넘나 애정하는 곳이었는데 😭
가격을 좀 올리시더라도 예전같은 디너였으면 하는 바램입니다 !!"
5.0,닉네임뭐로히,완-벽!!! 맛있고 맛있고 즐거운 식사였습니다=)
5.0,Nansu,"아깝지 않은 식사 퀄리티
우니 진짜 너무 맛있었고 다른 초밥들고 역대급 퀄리티였습니다.

메인쉐프분이 보조분들의 조그만한 실수나 작업속도가 늦는걸 칼같이 체크하고 눈빛으로 혼내는걸 볼때 책임감이 느껴져 믿음이 가는 식당이라는걸 확인했습니다."
5.0,하나마루,기념일에 디너 먹고 왔습니다! 초밥 맛있는 건 두말하면 입아파서 다른 부분을 말씀드리자면.. 코우지 셰프님이 직접 일본에서 공수해오신 여기서만 맛볼 수 있는 사케 종류들이 있다는 점이 좋았어요! 사시미나 초밥 자체가 사케류와 잘 어울리기 때문에 꼭 함께 드셔보시길 추천드려요! 코우지 셰프님 진짜 한본어도 너무 잘하시고 센스있게 말씀도 잘 해주시면서 먹는 템포 보면서 타이밍 조절 해주시고 양조절도 밥알 개수까지 체크해서 챙겨주셔서 더할나위 없이 즐겁고 만족스러운 디너 타임이었습니다 ㅎㅎ 기념일 축하 디저트도 받았는데 .. 찐맛탱인데 이것도 직접 만드시는 거겠죠..? 돈주고 더 사먹고 싶었어요.. 다음에 무조건 재방문할게요 😮✨👍
5.0,JH_,"코우지 셰프님 유머러스하셔서 오마카세의 무거울수잇는 분위기를 잘 풀어주십니다
오마카세 여러번 가봤는데 단연 1등이라 주변에도 추천중입니다 정말 몇일 굶어야 될거처럼 양이 아주 많습니다(주말은 앵콜이 없는점 참고하시면 좋을듯 합니다)"
5.0,镇定,쉐프님의 친절한 써비스와 음식에 대한 설명 및 식사 방법등 친절하게 설명해 주셔서 좋았습니다 .분위기도 상황에 따라 재치있게 대응하는것이 마치 화려한 손놀림과 같았습니다 아주 만족 스러웠고 맛있게 먹었습니다
5.0,솔직한 마스터_76173,정용관셰프님께서 해주셨는데 너무 너무 만족스러웠습니다!! 모든 음식이 다 입안에서 살살 녹고 밥양도 다 물어봐주시고 괜찮은지 확인도 계속 해주시고 모든게 완벽한 최고의 식사를 했습니다 감사합니다
5.0,아보봉,"주말에는 앵콜스시 없다고 샤리 조정하고 배고프다 하면 안된다고 하셨는데... 그래도 샤리 줄여달라도 했어야 할정도로 종류도 다양하고 정말 맛있었습니다! 후토마끼도 두께 물어보시면서 양 잘라 조절해주시고 덮밥?이랑 금태도 밥 양 물어보면서 해주셔서 그나마 덕분에 배터져 죽지 않고 살았어요ㅎㅎ
너무 양이 많아서 배불러서 그 날 하루종일 아무것도 못먹었네요 :)
특별한 날 좋은 하루 보낼 수 있도록 해주신 코우지 셰프님 감사합니다~
ps. 셰프님 셀카 득템ㅋㅋㅋ ^^"
5.0,thekang29,"차완무시
찐전복 찐우니
광어
참돔
참치뱃살
줄무늬전갱이
가리비우니
참치등살
한치
황돔
잿방어
연근 가라아게
쿠루마에비
대뱃살 아부리
우니 김말이
청어
금태구이
바다장어 스크램블 덮밥
후토마끼
이나니와 우동
앵콜 ㅡ 대뱃살
아이스크림

생일기념으로 서울까지 예약해서 방문했습니다
너무 너무 맛있게 잘먹고 왔습니다!!
정용관쉐프님 입담도 좋으시고
너무 편안하게 이끌어 주셨어요
서울에 간김에가 아닌 코우지에 방문한김에 서울구경하러 가겠습니다^^"
4.7,JUHEECARO,한점한점 고급지고 음식에 대한 설명도 더해져서 너무 맛잇었습니다. 제공되는 음식 또는 그릇을 좀 두고 천천히 즐기고 싶은데 뺏어가는듯한 기분이 들어서 좀 그랬습니다 ㅠㅠ
5.0,거울달,"생일 기념으로 찾았는데 주방에서 나오시는 셰프님을 직접 봐서 놀라웠습니다.
쉬지않고 재밌는 멘트와 스시 설명 해주셔서 너무 즐거웠고, 맛도 너무 놀라울정도로 좋았네요"
5.0,마야쿤,"스시코우지 2번째 방문이에요 !
역시나 친절하시고 너무 맛있어요!
엄마는 오마카세가 처음인데 너무 만족 하시고
너무 배부르게 드셨다고 좋아하셨어요 ㅎㅎ 감사합니다"
5.0,뇽아뇽뇽,"쉐프님이름 못들었는데 생일이라고 하니
미니케이크도 챙겨주시고 요리퀄리티는 할말이없을정도로 최고입니다 입짧은 엄마가 음식을 안남기고 다먹고
또오고싶다고 하시네요"
5.0,가율1,"8월 14일 수요일 런치 3명 방문했습니다.
2명꺼는 선결제 했는데
30만원 취소가 안됐네요.
전화하니 안받아 리뷰로 남깁니다.
30만원 취소 부탁드려요"
4.5,꼼꼼한 마스터_41765,음식은 맛있었으나 가격대를 생각해보면 조금 아쉬운 부분도 있어요. 고급 오마카세면 편의 시설도 중요하다고 생각하는데 화장실도 조금 더 쾌적하게 바꾸시면 더 좋을것 같습니다.
5.0,처나너,"코우지 셰프님 지명으로 즐거운 식사 했습니다 😄
맛은 물론 최고고, 엄청 재밌게 해주셔서 좋은 추억 남겼어요!!
감사합니다 ~ 👍🏻👍🏻👍🏻"
5.0,재능있는 셀럽_70248,"운좋게 취켓팅으로 예약 잡아서 박지환 쉐프님 앞에서 평일 런치 방문하였습니다.

스시 맛도 좋았고 무엇보다 쉐프님 서비스가 아주 훌륭했습니다.

광어, 참돔으로 시작해 전갱이, 잿방어, 주도로, 청어 등 스시 구성이 알차서 역시 하이엔드는 다르구나 느꼈습니다!!
한 피스 먹을 때 마다 감동의 연속
다른 업장 많이 다녔지만 요근래 스시 먹은 중 단연 1등이었습니다:)

기념일 마다 앞으로 방문하겠습니다"
5.0,Auten,"슬기쉐프님 서비스 부터 분위기까지 완전 맘에 들었습니다
음식도 하나하나 다 맛있구요!!
현장에서도 부담감없이 이야기하면서 음식을 즐길수 있었습니다"
5.0,흥미로운 식객_64138,"진짜 하나하나 너무 맛있어서 감탄하면서 먹었습니다!!!
코우지셰프님도 항상 유튜브로 보다가 직접 보니 너무 잘생기신거아닙니까👍 입담도 굿굿
초밥들은 진짜 뭐 하나 안맛있는게 없었던 ㅠㅠㅠ
연근도 싫어하는데 연근의 맛을 색다르게 느끼게 해줍니다
하지만 무엇보다 성게가 진짜.... 최고👏
시간이 안되서 디너는 못먹었지만 다음엔 꼭 디너를!!
고민중이신분들은 고민하시지말고 바로 예약하세요!!!"
5.0,레레레이나,엄마모시고 방문했습니다. 단순한 한끼 식사가 아닌 재밌고 즐거운 추억으로 남는 소중한 시간이 되었습니다. 기회가 된다면 다시 방문하고싶습니다
5.0,둠용,"너무 유쾌하신 코우지님께서
서툴지않은 한국말로 잘 안내해주셨고
맛 또한 생각날정도로 맛있었습니다.
배터지겠슴다 꿀잠 자기만 하면될듯 ㅎㅎ요"
5.0,아무거나아무,"이슬기 셰프님 디너 처음 먹어보았는데
그동안 스시코우지 방문한 것 중에서 손가락으로 꼽을만큼 정말 맛있었습니다. 감사히 잘 먹었습니다."
4.5,또도니,"맛있게 잘 먹었습니다
재료도 신선하고 좋았습니다
다만
중간 새우 튀김 ㅠㅠ 저희 남편꺼 한조각 누락인게 아쉬웠어요.. ㅠ 뒷편 직원분들에게 없다고만 말씀하신게 다라..그런 서비스 부분이 아쉬웠습니다."
5.0,Greeen72,"최상의 오마카세 입니다
리뷰쓰는 지금도 다시 먹고싶은 생각이♡♡♡
특별한 맛을 제대로 느낀 런치였습니다~
다음은 디너야^^"
5.0,쭈블리이,"여기저기 다니다가 다시 찾게 되는 코우지 입니다❤️
이전하고 처음 왔는데 분위기도 좋구요
코우지사장님 유머는 여전히 재밌어요🤗
맛은 설명할 필요없어요 스시 중간에 나오는 요리들 전부다 맛있었습니다🫶🏻
다음에 또 올게요❤️"
5.0,슈수붕,친절하고 식사도 매우 맛있었습니다! 생일이라고 또 따로 챙겨주셔서 너무 감사드려요 ㅎㅎ 조만간 다시 방문할 예정입니다.
5.0,외로운 미식가_23407,"진짜 너무 만족했어요!! 셰프님들도 친절하게 대해주시고 중간중간 스몰토크도 해서 좋았습니다:)
직접 맛보시길 정말 추천드립니다! 너무 맛있고 황홀한 느낌이었어요☺️ 먹는 동안 가격 생각 전혀 안 날 정도로 맛있습니다!! 스시에 대해 잘 모른 상태로 갔는데 하나하나 설명해주셔서 알아가면서 먹는 재미도 있었어요! 다음에 또 기회가 된다면 꼭 먹고 싶어요:)"
5.0,유명한 식도락가_52214,진짜 너무 맛있어요. 서비스도 좋구요! 기념일이라서 디저트 하나 더 받았습니다. 담에 또 기회가 되면 가고 싶어요!!
5.0,착한 식도락가_23412,"오랜만에 친구들이랑 만났어요!
처음으로 슬기쉐프님 앞에 앉아서 먹었는데 센스있는 쉐프님 덕분에 더욱 더 즐거운 시간이었어요^^
이렇게까지 하나도 안남기고 먹은적은 처음인것같아요🤭
다음에 또 올게요 번창하세요~~^^"
5.0,외로운 마스터_42562,진짜 맛있게 잘 먹었습니다! 기념일로 방문했는데 서비스도 완전 좋고 음식도 하나하나 설명 잘 해주셔서 좋았어요!
4.8,호치민수잔,셰프님도 넘 재미있으시고 음식은 더 말할것도 없이 맛있었습니다 배가 매우매우 불렀지만 ㅋ 즐거운 식사였습니당
5.0,유명한 셀럽_72822,"쉐프님께서 하나하나 한명한명 다 신경써서 해주시고
맛있게 기분좋게 시간을 즐기다 왔습니다
감사합니다"
4.7,쾌활한 맛사냥꾼_95603,코우지 쉐프님 덕분에 너무 유쾌하고 맛있는 식사 했습니다! 같이간 엄마가 너무 너무 만족해 했어요~
5.0,스튜디오이날의봄,"남친이랑 싸우고 갔는데 한입먹고 모든 부정적인 감정이 사르르 녹아서 바로 화해했어요ㅋㅋ 진짜 엄청난 라인업의 재료들을 보니까 이렇게 파셔서 남는게 있나 싶었어요. 최고의 재료, 최고의 요리, 최고의 맛, 최고의서비스였습니다. 제가 싫어하는줄 알았던 것들도 여기서 먹어보니 너무 맛있더라구요... 죽어도 여한이 없을정도! 코우지 셰프님의 크리스마스 이벤트도 정말 감사했습니다. 평생 남을 행복한 기억을 주셔서 감사합니다!"
5.0,연필과 만년필,"뭐하나 부족한 부분 없이 친절하시고, 맛있었습니다.
재료 설명 하나하나 해주셔서 좋았습니다."
5.0,냥변,"셰프님도 너무 재밌으시고
샤리가 특히 기가 막히게 맛있네요
샤리만 따로 퍼먹고 싶었어요"
5.0,하토치토,스시코우지 말로만 들었지 직접 쉐프님께 먹어보니 최고였습니다^^ 다음에 또 방문할게요!
5.0,새로운 맛사냥꾼_58993,쉐프님 넘넘 유쾌하시고 음식 맛은 말할것도 없이 환상적이었습니다. 정말 잘 먹었습니다!
5.0,발랄한 개척가_99470,셰프님께서 너무 친절하시고 음식에 대한 연구를 굉장히 많이 하셨다는 것이 느껴졌습니다. 스시 하나하나 다 맛있었고 하나도 비리지 않았습니다. 시설도 깔끔하니 좋았고 다른 직원분들께서 옷이랑 짐 정리 도와주시는 섬세함 하나하나 모두 만족스러웠습니다. 나중에 소중한 사람과 다시 방문할 의사가 있을만큼 좋았습니다.
5.0,kyung2222,"유명하신 코우지쉐프님의 오마카세에 드디어 와봤어요!
남자친구가 데려와줬는데 진짜 여태 먹어본 오마카세중에 제일 맛있었아요 ㅠㅠ 다음에 부모님도 데려가고 싶을정도로 너무 맛있었어요"
5.0,덕자랜드,"결혼기념일 으로 갔는데 맛 즐거움 모두다 있었습니다.
점심인데도 너무 배불렀어요"
5.0,기분좋은 식객_17781,슬기? 쉐프님도 친철하고 맛도 최고였습니다. 페어링 해주신 사케도 좋았어요.
5.0,일주일에한번쯤은,"잘 먹었습니다.
고등어봉초밥이랑 장어덮밥
쑥아이스크림이 기억에 남네여^^"
5.0,빛나는 맛사냥꾼_87716,코우지 셰프님 너무 친절하시고 굉장히 섬세하셔서 너무 만족스러운 식사였습니다
4.7,꼼꼼한 셀럽_93476,"슬기 쉐프님의 유쾌한 서브가 좋았습니다.
특히 좋은 식자재 인상적 입니다"
5.0,김덕기1,"안쪽다찌에서 먹었는데요
쉐프님덕분에 너무 친절하고 재밌고 맛있게 먹었습니다"
5.0,온화한 개척가_8677,결혼기념일로 재방문했어요 ㅎㅎ 첫 방문시 셰프님이셨던 정용관 셰프님 다시 뵙고 식사 맛있게했네요! 참치와 우니를 이곳에서 먹고 눈이 뜨여서 또 찾게 되었어요 ♡ 다양한 생선종류도 맛보고 상세한 설명도 해주셔서 너무 감사합니다. 남편과 좋은 시간 보내고 갑니다! 다음 기념일에도 또 방문할게요.
